id;imie;nazwisko;nazwa_firmy;email;telefon;miasto;wiek
f07309c5-a07c-4093-8655-15a1c614d155;Radosław;Bereda;Gabinety Leśna S.A.;mieszkokotala@example.com;+48 607 388 860;Pruszcz Gdański;69
f1daa954-0c26-4bd6-9b1b-ccdeed20db1d;Błażej;Wojczuk;Nyk-Bruzda Sp. z o.o. Sp.k.;vczubaj@example.net;+48 661 423 984;Olsztyn;54
1e969f9e-e62e-4054-b9a5-5ff6e09b9d13;Monika;Romejko;Powałka-Hajdasz Sp. z o.o.;anna-marianieradko@example.org;794 408 112;Łódź;66
fc2a0188-a47b-4eb8-82c6-865208b8303a;Jacek;Pazik;Apostel i syn s.c.;sebastian23@example.net;739 939 463;Skawina;63
d161fd4e-11ce-4f72-8fe4-e8ab866d31fd;Alex;Sommerfeld;Ryznar i syn s.c.;jakubwojtera@example.org;+48 660 290 389;Nysa;26
be7c2653-e673-4c96-8e9c-befa48798987;Angelika;Płocharczyk;FPUH Gregorowicz;adriannawolkowicz@example.com;667 104 869;Czechowice-Dziedzice;41
14ca9752-ee0c-4228-9732-134b854ea9c6;Leon;Wojczuk;FPUH Mrozowicz i syn s.c.;wziatekmaciej@example.com;+48 697 639 622;Zgierz;60
2fad069a-9619-4dfc-8b8e-148312ccef3e;Antoni;Gosik;Gabinety Brózda;kusztalkaja@example.org;22 718 66 33;Nowy Targ;39
4c80da5d-9d8b-4457-b6cd-c3a0abacb6c6;Dagmara;Weremczuk;Grupa Swaczyna s.c.;zferet@example.com;+48 780 187 602;Kutno;35
6aba5ab1-b7be-4ba1-9a1e-4d06a2cfc2ab;Ernest;Tlałka;PPUH Bracha Sp. z o.o. Sp.k.;aleksfurgal@example.com;736 325 236;Racibórz;37
6e79c55a-467b-4ae1-b72b-948d10192ae3;Ida;Semenowicz;Knieć i syn s.c.;karina44@example.com;506 956 405;Bełchatów;22
5ea73578-de09-47c0-a7dc-63ee80dbd0a0;Miłosz;Grzenia;Iciek Sp.k.;suszkatadeusz@example.net;664 841 836;Częstochowa;58
b470973f-3cbf-4f89-9d9c-dd18f03081ea;Anita;Sztaba;FPUH Zioła i syn s.c.;szkuptymon@example.net;+48 513 878 585;Bielsk Podlaski;40
4e092672-c16d-446f-b8a1-42a55dc7ac8b;Dawid;Sobstyl;Fundacja Bubel-Witko Sp.j.;sara67@example.org;22 783 95 51;Chrzanów;69
f8c0ea7d-679e-419e-accd-ef3fbaeeda6e;Antoni;Zygmuntowicz;Fundacja Kalista-Łabaj Sp.k.;nelaguziak@example.net;504 428 930;Rzeszów;42
cb1a60b1-24d3-4335-b038-4ff2940e8cc7;Roksana;Bielat;Lichoń-Staśko S.A.;eryk20@example.net;665 875 337;Malbork;32
4eda2b6b-f119-4150-bfc6-06ebb70a2395;Hubert;Sorbian;Spółdzielnia Szałkiewicz;majakkacper@example.com;606 150 477;Lubin;21
a647eca4-8839-4e49-864d-ce00d14eee43;Hubert;Cichowlas;PPUH Kościołek;olmajacek@example.org;501 255 573;Racibórz;35
783f538c-6df4-49ff-aad3-7bff935bbef6;Sonia;Bryczek;Spółdzielnia Kamyk;pakosangelika@example.org;726 220 370;Sandomierz;34
9ddd8486-8142-4bee-a311-5a47a2e846d7;Arkadiusz;Zyzik;Gabinety Drewnik-Korzonek S.A.;mswieton@example.org;724 466 250;Konin;65
f80667d3-28b7-41c8-a414-421c43fe2e68;Agnieszka;Rodzeń;Spółdzielnia Bakalarczyk Sp.k.;piksaalan@example.com;+48 880 934 055;Będzin;69
e7104365-a6b3-42fd-b1b2-0335d9920bbc;Blanka;Rabiej;Stowarzyszenie Dytko-Królczyk Sp. z o.o. Sp.k.;gornisiewiczblazej@example.org;+48 885 298 179;Dzierżoniów;35
b7afd56e-c5be-4243-966f-2cb84eb858d8;Ada;Szpala;Stowarzyszenie Ćwirko Sp.k.;namysloolgierd@example.net;+48 32 446 19 97;Bolesławiec;38
81acff2a-8ba5-4946-a368-407065a51350;Jacek;Hołubowicz;PPUH Chruszcz Sp.k.;janiuksonia@example.net;+48 576 066 845;Chełm;30
8ec89368-e316-4470-801b-a644928c2b7a;Antoni;Niedźwiadek;Stowarzyszenie Kucewicz-Dulemba S.A.;pbetka@example.net;885 816 907;Bielsk Podlaski;21
2497850c-a061-4ea8-8f5a-bd687d82f8d4;Andrzej;Kastelik;Spółdzielnia Hudzik;tomalikaniela@example.com;661 713 303;Jasło;21
1a196cf6-b2ef-4c35-a322-139a582e6795;Igor;Owczarczak;Spychaj Sp.k.;emilsromek@example.org;+48 722 427 518;Ciechanów;41
e2dfaab0-de99-4778-8456-afb0822055d9;Melania;Organiściak;FPUH Kreczmer-Matyjas s.c.;liwiakunc@example.com;+48 736 013 461;Zawiercie;54
5b1fa870-74a4-423b-85ea-e61635f5f349;Anastazja;Jagiełka;FPUH Krakowczyk s.c.;aurelia96@example.com;534 911 472;Wągrowiec;22
2a92b640-dd02-4f81-8fb2-a5948fc7c50c;Klara;Orszulik;Stowarzyszenie Węgier i syn s.c.;leonpopielarczyk@example.com;511 294 902;Żary;57
69b072fc-55a5-4620-8f9e-ecc7876bf2c9;Rafał;Kazana;Fundacja Pawełkiewicz;zrawa@example.com;660 680 650;Police;34
73a604c8-dc65-4923-b116-3fc71ee64869;Klara;Świergiel;FPUH Duras Sp.j.;filusoskar@example.com;+48 727 112 239;Opole;66
acc59802-3614-4895-a95f-7588f9e85e98;Aurelia;Kwapień;Fundacja Drobek;lesnanela@example.com;+48 695 108 884;Gorlice;42
f53871e7-dc46-4126-9775-4482e13a3af5;Julianna;Mikłaszewicz;Fundacja Drążyk;nataniel70@example.com;+48 725 885 160;Jarocin;61
8142ca58-7b8c-42ec-b887-a329dd461f51;Gabriel;Paprotny;Fundacja Zacharewicz i syn s.c.;rembiszhubert@example.org;794 559 417;Piła;67
a0fba875-c601-48fd-be6a-591ddaa0a91d;Tymon;Złotek;Haremza-Irla Sp. z o.o.;amysiak@example.org;505 059 826;Marki;39
bf16266c-3a85-45ff-bd64-3bfe854624fb;Sonia;Mirga;Falba-Szurek Sp. z o.o.;ggebauer@example.net;697 064 145;Kłodzko;35
2f16e6c2-8a23-48fc-a35e-1620471cd5f5;Maks;Zawiasa;FPUH Ślipek s.c.;ubysztola@example.net;510 633 241;Wrocław;62
873b7ed2-c6c4-4a10-b598-0af8b513db74;Nikodem;Srokosz;Franiak Sp.k.;jakoniukbruno@example.com;512 071 806;Brodnica;62
e4dc197c-c3b6-4ad0-b4b0-fa8a46b130dd;Tola;Paździora;FPUH Pedrycz-Rajczyk Sp.j.;wsankiewicz@example.org;+48 508 932 083;Sochaczew;56
ac371da7-da91-44ff-a54b-b0ba6045ca35;Liwia;Lipowicz;FPUH Magryta-Majczyna Sp.j.;kkidon@example.com;+48 501 756 442;Iława;70
65dd4010-9f90-4dd3-b105-b78ba734b7d7;Anna Maria;Słaba;PPUH Kawala Sp.j.;stefannamysl@example.com;+48 519 105 181;Żagań;42
8ebfb7d9-f474-4538-a0fb-1def30654d0b;Marcin;Kucharzyk;FPUH Krystkowiak Sp.j.;pjerzyk@example.com;+48 507 337 268;Lublin;26
83dad83e-bc98-4a0b-ab37-b24021e9d6dd;Krystian;Chaber;Kuciak Sp.j.;nwaleczek@example.org;+48 799 723 220;Jarocin;53
cf26e322-571f-46f2-b7ae-c9f1653f8c83;Adam;Ochnio;PPUH Jasina s.c.;nfeliniak@example.com;514 258 317;Toruń;65
60a244fd-3fbf-4920-832f-c841a311fe1a;Szymon;Haponiuk;Grupa Sajnóg S.A.;blankafiedler@example.org;794 320 152;Wejherowo;31
da841f04-e774-46f1-b049-9a9111dc6a90;Olga;Szmaj;Spółdzielnia Glapiak;kwisla@example.org;516 106 694;Dzierżoniów;19
33d1dcd5-da64-4331-9b41-f93e8ba44497;Marek;Kanarek;Spółdzielnia Klęczar Sp. z o.o. Sp.k.;lhonkisz@example.com;+48 698 618 705;Poznań;46
1b28eb2f-4bc5-4362-9e9e-8d4be4ef7f03;Ignacy;Kalota;Stowarzyszenie Macha;gladkatymoteusz@example.com;22 284 12 33;Żory;59
9768eff4-486c-4ebe-850e-2bb5d630a63b;Tymon;Pilich;FPUH Sołek Sp.j.;damiankaczka@example.net;+48 578 823 596;Piotrków Trybunalski;25
08cb1038-9384-40a0-865c-cc1bc8f39b4e;Adam;Suchenek;FPUH Hadaś i syn s.c.;zgorgol@example.net;579 560 159;Jelenia Góra;59
d0ea7ce4-11aa-461c-afaa-db4affb38bfa;Piotr;Bąkiewicz;Grupa Ulfik-Kopczyk s.c.;fnikel@example.com;+48 738 902 419;Marki;19
606eaf3e-53d0-46ba-ba84-5f3f8b7ea4bd;Józef;Bazydło;FPUH Trzop;elizacichos@example.com;+48 607 391 076;Żary;64
7f43f05b-6d0c-4767-9551-e213bdb88360;Gabriel;Kanik;Gabinety Mikłaszewicz;dtrybus@example.com;530 192 885;Krotoszyn;60
9d825f9a-eb80-4392-abb2-8de1d4db902b;Tadeusz;Smorąg;Drywa-Budzyń i syn s.c.;zczupryna@example.com;+48 534 526 359;Nowy Sącz;56
6e02cab7-3a56-46ee-996d-13fd0deeb22b;Jan;Kozłowicz;Bąkiewicz s.c.;ktruchan@example.com;+48 572 633 145;Piła;53
b422f1ac-a8a3-49e7-aede-77864c49b25d;Mariusz;Duczek;Cader s.c.;banystymoteusz@example.org;885 085 451;Żory;24
c00c773e-a47f-4384-b0ca-aae394af305d;Mateusz;Taranek;Powała Sp. z o.o. Sp.k.;vhampel@example.net;32 055 33 23;Kraków;21
a3448cfa-0483-49f0-a1a1-a194bd49d841;Sandra;Leśna;Paw-Han i syn s.c.;toch@example.com;+48 514 818 024;Koło;70
c432540d-fb28-42b5-bc54-e2c8aa82ae68;Kajetan;Huszcza;Spółdzielnia Gągała Sp. z o.o. Sp.k.;stefanjakoniuk@example.com;885 680 240;Myszków;35
5d8e1372-00f6-4a0e-998a-59371d3087ac;Natan;Szkopek;Stowarzyszenie Dawiec-Smardz Sp.j.;zszarejko@example.net;+48 668 110 669;Kołobrzeg;50
1ef1f3bb-1686-46ca-9ad1-c52ba2f215fb;Tomasz;Kiliszek;Grupa Sass;zemannatasza@example.org;+48 600 840 339;Ostrowiec Świętokrzyski;63
c4ccd537-f887-4c04-9d02-e8fb0e133135;Leon;Sus;Spółdzielnia Barankiewicz Sp. z o.o.;materkatymon@example.net;502 628 514;Reda;20
c5028dc7-08d8-4269-9c6e-17c1c804c6bf;Krystian;Waloch;Zieja-Borkowicz S.A.;krzysztof49@example.com;531 332 361;Nysa;54
afbe0686-5173-46ae-9c66-571b44a1b39d;Natan;Siemieńczuk;Leśna-Tywoniuk i syn s.c.;sylwiaholubowicz@example.org;+48 696 781 793;Warszawa;43
507004f4-bbb6-4837-a795-4d8ae394cce5;Gabriel;Mamcarz;FPUH Syroka-Kuryś Sp. z o.o. Sp.k.;rchowaniak@example.com;572 693 352;Świdnica;48
87f5c3db-82a1-410c-be0c-75565ddfadf5;Mikołaj;Kultys;Spółdzielnia Klin s.c.;miloszbranka@example.org;+48 574 593 977;Oświęcim;22
5c5b45ee-aea9-4309-9897-17e633d714c2;Anita;Hnat;Spółdzielnia Maras-Liedtke Sp. z o.o.;grzegorzmakaruk@example.org;+48 32 531 96 81;Jarocin;46
f290f8cb-308d-41ea-b862-68a91153dac1;Lidia;Kupidura;Adamów-Brzeźniak s.c.;leon30@example.com;607 009 672;Włocławek;43
7d7d6599-e696-4ff0-9d9f-43ad05b610b6;Julianna;Ignatiuk;Zagrodnik Sp.k.;marcelina73@example.com;532 251 375;Kętrzyn;53
c366bd6a-0420-41a7-85bf-5cb3a9102a1c;Iwo;Sado;Gabinety Woszczyna;igor21@example.net;+48 22 199 69 50;Wejherowo;56
51c5825d-81b4-4350-8de1-7751e2db45d6;Witold;Steciuk;Gabinety Babij;ingamaslankiewicz@example.net;+48 669 102 758;Swarzędz;58
cdfda20d-1c44-43d6-a626-1da3b620cb9c;Bianka;Jamroży;Bisaga-Jewuła i syn s.c.;kbus@example.net;+48 502 664 262;Zielona Góra;22
f1c377ef-a824-47d9-9d81-5b146e06b8d5;Artur;Tatarek;Kaczmar-Oleksik S.A.;marek91@example.org;731 559 488;Kwidzyn;36
fefc9178-a3e8-4e50-ba01-04a40fb77f2d;Iwo;Latko;Grupa Rycerz-Mysior Sp. z o.o. Sp.k.;dolegasonia@example.net;727 462 768;Racibórz;66
36d91f24-a675-4ea7-b5bf-151b6763aabe;Ewelina;Droździk;Grupa Garbacik-Piestrzeniewicz Sp.k.;smagaczangelika@example.com;+48 606 946 272;Ząbki;56
bbb3c43a-8d37-4c1a-983b-6401f2bba5d7;Kaja;Stachów;Spółdzielnia Loba-Skolik Sp. z o.o. Sp.k.;marcinholewa@example.com;662 169 466;Opole;48
2454c129-f378-45bc-8848-b450a161b5b7;Piotr;Budzeń;Spółdzielnia Bienia;elizaslipek@example.com;793 829 636;Tarnowskie Góry;70
e7757877-0ce0-4b20-b97b-773dc842c8a6;Norbert;Mich;PPUH Wojtaszczyk-Zdziech Sp.j.;gryznar@example.com;669 978 512;Nowy Targ;29
cfc8cd52-31d7-4ed3-b365-c15fb5ff50b6;Tymoteusz;Neugebauer;Grupa Parus;tylecroza@example.net;32 364 94 48;Zielona Góra;54
eae7887b-fdd3-47d7-846b-53366a538cb9;Jan;Krysta;FPUH Machul-Apostel Sp.j.;dargaczdawid@example.org;+48 22 866 11 97;Legnica;42
1cdd56b2-2f42-45a1-b98e-7bf7c04cf97e;Bruno;Heleniak;PPUH Łuszczak;fryderykwiciak@example.org;735 916 774;Jastrzębie-Zdrój;49
ca709a37-d312-4f35-b270-8c4235b59c1c;Aurelia;Schubert;Mysior-Drewa Sp. z o.o. Sp.k.;leonjessa@example.org;+48 502 599 024;Pszczyna;62
3283816f-9e31-41c4-8cff-1b7222a38823;Natan;Chołody;Stowarzyszenie Bartela Sp.j.;andrzejmigala@example.com;500 439 919;Wieluń;35
606dfa31-d201-4e74-845c-cbd0f80c7f20;Fabian;Wieja;Fundacja Szyja-Bidas Sp. z o.o. Sp.k.;delajerzy@example.net;600 658 045;Katowice;68
8826e6e8-a549-4297-9ff6-e19a74f52ff5;Grzegorz;Groń;Mazepa-Maras i syn s.c.;wojciechsuchora@example.com;+48 787 253 563;Oświęcim;54
e9c138d3-623d-4e6d-9ac1-f0225a7d7403;Gustaw;Zimmer;Krzywoń-Małota i syn s.c.;kornelia35@example.com;+48 575 773 284;Wałcz;38
d6fd2677-5e01-4858-8371-6088997b5954;Kornelia;Domowicz;Gabinety Jewuła-Małyszek s.c.;elemieszek@example.org;500 592 549;Rybnik;50
d614960c-abc3-40e3-af69-db8437c1808c;Damian;Zdancewicz;Spółdzielnia Kamela-Morgała i syn s.c.;filipsamulak@example.org;+48 665 634 763;Kielce;46
ece05506-f5d4-4ec2-b50d-9a0fd9525c45;Elżbieta;Boduch;Gabinety Lesisz;rrezmer@example.com;790 722 150;Tomaszów Mazowiecki;66
b84bddc8-9a22-444e-afa2-2530e23ca2f8;Julita;Tomzik;PPUH Glonek;podlesnadamian@example.net;22 453 12 06;Bydgoszcz;36
9325e38c-ffa2-46c9-a9a0-3d9057bd6479;Fabian;Gabrych;Stowarzyszenie Ledzion-Łokietek Sp. z o.o. Sp.k.;trzepizurstefan@example.org;+48 578 196 710;Jarosław;25
a2b6710b-598f-438e-b7b3-b55cf2af3943;Miłosz;Wajdzik;Lang Sp. z o.o. Sp.k.;tobiasz36@example.net;+48 22 230 47 97;Ostróda;39
196a9e4e-75a6-40cc-ad4a-2077ef4d30e6;Julianna;Kossak;Piersa s.c.;natanbuszko@example.com;518 069 965;Cieszyn;41
94646eb4-6842-480e-b6a3-7ad4edb57b22;Stanisław;Eckert;FPUH Turczyk-Posłuszny Sp. z o.o.;uzarlukasz@example.com;735 118 486;Gliwice;47
d0f4e6df-07fb-4a37-bae6-3b482fb5e842;Gustaw;Jeszke;Spółdzielnia Durlik;janowiakanna-maria@example.org;578 195 560;Koło;36
1d7bd227-3a7e-45a8-910c-2359493ab35e;Olgierd;Kościukiewicz;Browarczyk-Trybuś i syn s.c.;poglaza@example.net;+48 573 873 470;Skarżysko-Kamienna;57
ab1a2b6a-5b5b-4b93-b93c-395df747daff;Wojciech;Kremer;Składanek-Kenig Sp. z o.o.;marcel37@example.net;505 829 020;Grudziądz;21
4e708746-02a3-415f-8a28-644ed49b4e96;Jędrzej;Łudzik;Berg Sp.k.;dytrychaleks@example.com;517 620 647;Tarnów;50
45f8fb82-0c75-496e-a649-1bf938b18b12;Jakub;Żołnierczyk;Fundacja Ludwin;anna-mariaszpila@example.net;+48 790 264 574;Wrocław;69
55fc442a-db93-4112-9dae-30e72a2d0838;Piotr;Łuksza;Fundacja Pagacz Sp. z o.o.;kusikmaksymilian@example.net;693 021 078;Kluczbork;62
f489fbbd-0f64-4d1d-a60a-5211157cd889;Adam;Matacz;Spółdzielnia Żelazek Sp. z o.o. Sp.k.;justyna89@example.com;+48 781 579 642;Mława;18
494d4361-b0f5-420c-be5f-1666cae2fa1d;Krzysztof;Gajdzik;Fundacja Żabka Sp. z o.o.;marceljanoszka@example.org;+48 695 606 799;Tarnobrzeg;28
9aad32df-ec59-4d7e-86fe-bb3f9f4cb36e;Adam;Ziółko;Stowarzyszenie Szyc S.A.;marcelinakazior@example.org;735 304 457;Piotrków Trybunalski;65
77f142e6-a8a7-47bb-8f32-489412e54287;Marcelina;Kujda;Grabara-Gomoła S.A.;kamil94@example.org;22 981 43 64;Jaworzno;22
761a07e5-7fce-4596-a470-84d18a3dbf24;Dorota;Lizurej;Spółdzielnia Szczerek;anna-maria98@example.com;518 677 556;Zgierz;68
80727025-cbb3-49f6-bb6a-301ead762d04;Roksana;Oleksa;Kolek Sp. z o.o. Sp.k.;kajetangrycz@example.org;+48 665 007 122;Słupsk;56
1bc993b8-7dbd-48aa-a8c4-1da0a4a4cc44;Anna Maria;Marat;PPUH Prostak-Subocz Sp. z o.o. Sp.k.;wtryc@example.net;+48 22 014 32 65;Żagań;38
d344d9fc-af58-4911-b4f7-eb5d66fdc8a1;Ignacy;Waloszek;FPUH Widuch Sp.j.;ksiezyktobiasz@example.com;+48 514 526 478;Białogard;52
4808d28e-a377-4542-815f-79e2ca54c60f;Borys;Koronkiewicz;Parus-Siembab Sp.k.;merchelnicole@example.net;698 923 174;Czeladź;44
6b6fb2b9-01d8-4802-a3bb-c55f0c535322;Eliza;Cyba;Lichoń Sp.k.;aureliagruchot@example.net;+48 531 113 401;Żyrardów;39
fdc9ddd6-4a49-40b9-a4e7-926ff8317367;Aleksander;Wyrobek;Spółdzielnia Znojek Sp.j.;anastazja31@example.com;728 373 518;Starogard Gdański;59
ca8580d3-4a8f-4e7f-bd75-1e3201ab6b75;Józef;Baś;Macek-Młynarz i syn s.c.;xwasiewicz@example.net;736 087 255;Piła;57
a4addd80-9c31-44e3-baf5-4850250a0ecc;Jan;Siewert;Smolec S.A.;melania84@example.net;+48 22 366 18 59;Nowa Ruda;26
cd96725d-6c50-4d8c-86ce-5fd90bf9570f;Bruno;Drej;Grupa Dziurla-Oskroba s.c.;dwojniak@example.net;+48 32 221 01 95;Włocławek;51
67165e99-40b4-446d-8117-acf490935a0f;Justyna;Frelich;Ciuła-Jędrzejek S.A.;udurlak@example.org;530 149 678;Swarzędz;42
649d6933-3114-4506-8242-f7727debd752;Maks;Dumała;PPUH Murat Sp.k.;krzykalaaleks@example.org;+48 726 447 857;Knurów;19
6aead08a-f9c1-43af-8d2c-9f578d06200f;Sandra;Nastały;Stowarzyszenie Zegar-Młyńczak Sp.k.;karol49@example.com;727 685 445;Lublin;31
9afca567-2a51-4343-b9e9-c41d29039404;Albert;Srokosz;PPUH Szrama Sp.k.;trzmielnatan@example.com;785 560 332;Tarnobrzeg;63
1043e930-ba2a-4c90-97c4-72c65b47dd1b;Iwo;Sarota;FPUH Kutera Sp. z o.o. Sp.k.;brejnakcyprian@example.net;+48 539 693 526;Kołobrzeg;55
e92f3db3-2bca-4c5e-92b3-835a36bc2699;Karol;Feret;Szczepaniuk Sp.j.;ybartman@example.com;+48 729 484 487;Tczew;29
04a129de-2420-4593-9397-804b1cdcb9a9;Dominik;Kościołek;Mik-Jany i syn s.c.;sandrabanak@example.com;+48 539 225 563;Szczecin;50
dc9e8459-f19c-4d8f-bd86-cffd27827798;Angelika;Fąferek;PPUH Gawliczek Sp. z o.o. Sp.k.;kalinalodyga@example.org;+48 697 122 130;Zduńska Wola;40
0a471ab2-9638-48a3-86eb-59eb25fafb77;Agnieszka;Piersa;Sommer-Sapała S.A.;bodzaknikodem@example.net;887 480 430;Sosnowiec;22
b4a0b31b-5049-4c90-9922-72584787eaf0;Tomasz;Rosłoń;Wojtoń S.A.;omisiaszek@example.org;789 635 649;Racibórz;61
3505b818-a787-4ea7-ae2e-a54661767f32;Monika;Łyp;PPUH Kubasiak Sp. z o.o.;sebastian78@example.org;792 206 976;Bytom;37
7b5b39fe-516d-429f-9572-e923f4dbb62e;Kamila;Moroń;Tymczyszyn S.A.;kamil70@example.com;+48 22 351 85 87;Gniezno;64
1cd17c64-a038-4d35-b1cc-d307b46b187c;Marcel;Daraż;Sopata-Smoczyk s.c.;mwitko@example.com;+48 795 446 334;Dzierżoniów;44
952b55ef-dd48-45ad-935f-bfa0a5492d49;Natasza;Romańczyk;Spółdzielnia Kalinka Sp.j.;bodekeryk@example.org;+48 22 812 52 43;Przemyśl;69
4d5e1afe-bc90-4cc3-8aba-69b6c940062d;Blanka;Galon;Grupa Piekacz-Konat Sp. z o.o.;cluksza@example.net;693 943 142;Opole;40
084433e2-78da-4b5c-85fa-2f86318e65a3;Mikołaj;Imiołczyk;Spółdzielnia Soczówka Sp.k.;hmaciejko@example.com;22 308 17 81;Reda;18
dfec5877-0103-45cf-936f-62f0726d770a;Janina;Makulec;Fundacja Cofała i syn s.c.;urszuladomowicz@example.com;+48 577 564 217;Tomaszów Mazowiecki;57
42a041b2-5ad7-4909-8597-418c2b772c5f;Natan;Smętek;Golon Sp. z o.o. Sp.k.;jcyganik@example.net;+48 724 417 404;Gdańsk;55
b73a8558-f16b-4d44-88da-947644a162e0;Marianna;Liśkiewicz;Spółdzielnia Wacławczyk-Zbrożek i syn s.c.;ewelina18@example.net;+48 737 229 537;Wałbrzych;56
2f24f677-532e-429f-9b0f-01d3683f72c6;Tymoteusz;Kott;Zawodnik i syn s.c.;julian81@example.net;+48 796 299 286;Kwidzyn;69
23598b19-d281-430b-845a-a7959a62d52c;Juliusz;Kapciak;PPUH Dyszy-Korzekwa S.A.;tola05@example.net;+48 22 931 96 05;Mława;23
576d300f-a5c3-4577-b9ec-a1d0521baba3;Wiktor;Koman;Pitala Sp. z o.o. Sp.k.;olgierd34@example.org;662 589 338;Otwock;68
19f0aa36-3bea-4b71-92b8-00067b83fb1b;Józef;Bartoś;Latuszek-Wowra i syn s.c.;franciszeklaszuk@example.net;782 454 286;Czerwionka-Leszczyny;20
6ac53840-1dbe-40ed-a2c0-1c499b2ed429;Maciej;Nowotnik;Krata-Grabias Sp. z o.o.;iszymonik@example.org;+48 663 364 371;Stargard Szczeciński;37
f8625c81-aca1-45f4-9125-2729002434e7;Klara;Kolbusz;Gabinety Groborz;stanislaw69@example.net;575 158 318;Gliwice;19
3d86105d-2c7d-40b3-8835-35e2714b3902;Apolonia;Chmielak;Warwas i syn s.c.;damianmarianna@example.org;660 105 505;Oleśnica;44
f300eb99-8a70-4f6a-9e26-e155de596a85;Mieszko;Matejczuk;Stowarzyszenie Świętoń;maurycy05@example.org;+48 32 068 75 15;Racibórz;33
b690707a-7680-4e09-b146-92103e993001;Kaja;Kusio;Stowarzyszenie Owsiany Sp. z o.o. Sp.k.;dominikpietrus@example.org;600 279 915;Łuków;18
d6f2f2d5-d499-43dc-bfc0-61585e3c73f0;Anna Maria;Wielgo;PPUH Downar-Browarczyk Sp. z o.o.;hubertrode@example.net;+48 665 825 231;Żary;18
67682a0a-c6db-4489-be9c-f84900cd24e4;Arkadiusz;Sudak;Madera i syn s.c.;elizaniedospial@example.org;+48 795 134 238;Zduńska Wola;64
388d7600-44eb-421b-b017-bc53d315247c;Janina;Kolanek;Grupa Klęczar;krystynakarmelita@example.com;32 100 08 46;Warszawa;29
058ab8e7-25ee-45f7-b23b-61499f8515e4;Oskar;Bociek;Wardziak-Klekot Sp. z o.o.;wiertelmonika@example.org;739 163 461;Ełk;20
cefbce8c-0bd4-4a14-8297-d76a6b8dfd7f;Nikodem;Dziechciarz;Stowarzyszenie Kara Sp.j.;emilbalcewicz@example.com;+48 787 693 244;Pruszcz Gdański;41
b16a72a9-94f0-4020-8775-4611533eeeca;Nicole;Roszko;PPUH Urynowicz Sp.j.;damiannieborak@example.net;725 064 228;Ostrów Wielkopolski;37
4708dd2f-2e44-4334-8aa2-130f37e1cdf9;Mariusz;Szymula;FPUH Janic;leszczaksandra@example.com;32 074 49 33;Jasło;66
eeace50c-8f34-4e36-82e4-e3beb4971fa4;Anita;Zimniak;Sarota S.A.;kacper42@example.org;720 153 132;Myszków;52
f54a9a77-f590-48c2-9b9f-f615e6130db9;Melania;Kapcia;Spółdzielnia Karnas;grzegorzhawrylak@example.org;697 832 195;Nowy Sącz;68
d26e81a6-842e-4fc9-97d4-97f239070656;Jakub;Wajdzik;PPUH Czopik-Ryndak i syn s.c.;mciezka@example.com;+48 799 335 518;Nowa Ruda;31
88724927-44f5-4479-b24e-1582e0c94e7f;Tola;Owsiany;Borzych-Drózd Sp.j.;olgierdgiers@example.com;+48 512 432 176;Mielec;29
7c9bea41-76c8-43b5-aa7d-cdb6e7359a60;Olgierd;Namysło;Spółdzielnia Węgier;nataniel28@example.com;+48 783 187 005;Kraśnik;67
a80bfd8d-6623-4729-ac59-2581ff6b8bd6;Antoni;Garbacik;Skrobot i syn s.c.;gajakapinos@example.org;+48 504 980 887;Sopot;57
ae168039-f2a3-409c-9b78-c25090d77479;Krystyna;Tomalak;Pleban-Łakota Sp.k.;szymonswaczyna@example.com;604 606 378;Kluczbork;19
f7d718ea-340e-4152-adbb-ac5d60a90c32;Konstanty;Bąbel;Spółdzielnia Pietrewicz-Smektała Sp. z o.o.;daniel98@example.com;+48 22 440 75 96;Stargard Szczeciński;42
4818e3f1-add6-4b6d-b69f-748bbf924b0d;Alan;Bubel;Grupa Noculak Sp.j.;pawelkiewiczmonika@example.com;+48 782 779 253;Zakopane;18
addd7c8b-e979-45c5-bb0e-a43045ad3af4;Ksawery;Czesak;FPUH Knapek-Sprycha Sp. z o.o. Sp.k.;mikolaj55@example.net;32 549 20 97;Grudziądz;39
27f8d3d1-09d9-46d4-85ec-7fac1e403983;Ryszard;Nijak;Fundacja Iwańczyk Sp. z o.o. Sp.k.;trybalamieszko@example.org;+48 665 785 044;Piekary Śląskie;44
de036a25-910f-4b68-9814-98479db4a6f1;Józef;Jędraszczyk;Stowarzyszenie Warzybok S.A.;urodamaurycy@example.com;787 943 616;Świnoujście;56
c5148ac7-0db0-42cb-8fcc-8e794a3d13df;Anna Maria;Patora;Wydrych-Kijas Sp.k.;dorota40@example.org;+48 690 897 910;Włocławek;38
0ef1f2b1-6161-43aa-a72c-53e872014a77;Łukasz;Wyłupek;Rajda i syn s.c.;ukandora@example.org;+48 886 720 880;Płock;43
85a891a8-8f93-4be5-9566-0d809b10e943;Kazimierz;Oszust;Fijak-Golenia Sp. z o.o. Sp.k.;apoloniaziarnik@example.com;22 182 05 11;Bielsko-Biała;20
03369465-7064-4857-b74d-edb5d43bcffc;Alan;Filak;Gabinety Jamroz;kuffelewelina@example.org;667 283 138;Wrocław;27
b9f97c94-6a32-4e92-8c02-29b0dde9838c;Hubert;Boruń;Rajchel-Sadza S.A.;marcin14@example.net;575 014 929;Dzierżoniów;53
